comment_id,text_raw,channel_name,source_type,language_detected,layer1_utility_label
UgzZpJc2Et6GfTZTEAN4AaABAg,බෝපෙ විතරයි නිවැරදිම පැහැදිලි කිරීම කරන්නෙ..හරි තර්කයක් ඇතුව..මේ විදියට හරි මිනිස්සු දැනුවත් කරනවට ඔබතුමාට ජය,Sirasa News First,video_comment,Sinhala,VALID
UgzNYGZkiPcqqDPeXP94AaABAg.AZu2iII3SK6AZuNT2GiPsv,😂😂😂😂😂pau oba😂😂😂,Swarnawahini,video_comment,English,VALID
UgxqwCfm4xubW6s2XJp4AaABAg,යද්දිම අපිත් දැනගත්තනෙ.,Sudaa Creation,video_comment,Sinhala,VALID
Ugx9JgiGeKC9mroRnz14AaABAg,ශ්‍රීලංකාවේ සිටින නීතිඤ්ඤ සංඛ්‍යාව කොපමණද ඒ සියලු දෙනාම මෙම සංගමයෙහි සාමාජිකත්වය ලබා ගෙන ඇත්ද,Ada Derana,video_comment,Sinhala,VALID
UgwM2X3T8IMbtVs5zbp4AaABAg,නිවන් සුව😂,Truth with Chamuditha,video_comment,Sinhala,VALID
Ugz-MNAqmKO6Rwx7r4V4AaABAg,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Truth with Chamuditha,video_comment,Emoji_only,NOISE
Ugyks707jeRu124p3bh4AaABAg,අම්මල කීදාහක් අන්දෝනා දුන්නත් අපට දුකක් නහ උං අමු තිරිසන්නු උංගෙ මහඑඋනුත් එහෙම තමය්,Sudaa Creation,video_comment,Sinhala,VALID
UgxN5I5t5smpVj3f2_V4AaABAg.AZjQnLGAOmXAZl-mPvn0VS,Mona pakekda eka,Truth with Chamuditha,video_comment,Singlish,VALID
UgxLTUp4bG0QIfSI5KF4AaABAg,"ඉතිම් දැන් උබේ expert ලා ටීම් එකම,,😂 යානවාහන එහෙම අරගෙන ගෙවල් දොරවල් එහෙම හදලාද,,?😂😂",Truth with Chamuditha,video_comment,Mixed,VALID
Ugya6LfK6HTM7XDTW1F4AaABAg,She is very kind and so beautiful girl❤ love you stephanie❤,Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgxyHiiHHW1PdQt97-V4AaABAg,❤🌹🇱🇰🙏,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
UgxI3sG--6x1ygJTFb94AaABAg,කබිබෙක් නේද.....,Hiru News,video_comment,Sinhala,VALID
UgwNoSvG_fSDIY8rpK54AaABAg,"අනේ මම හරිම  ආසයි ස්ටෙෆනි. ඔයාට දැක්ක දවසේ ඉදලා .❤❤
.ඔයාහරීම ශක්තිමත් 
 මම ගොඩක් ආදරෙයි...
ඔයාගෙන් ගොඩාක් දේවල් ඉගනගත්තා...ඔයා හරීම වාසනාවන්තයි අවංකවම .මේ හැම දේම හරිම ආසාවෙන් අහන් හිටියේ අවසාන වෙනකල්ම .❤",Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
UgyJWy25QxcSyq-sYgh4AaABAg,❤,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
UgyWSn5g14sbLWsgDSd4AaABAg,මම නම් ආසම ගායිකාවයි. පවන කියන්නේ ඉතාමත් වටිනා අර්තවත් කාලයට ගැලපෙන මිහිරි ගීත සමූහයක් .,Sudaa Creation,video_comment,Sinhala,VALID
Ugww8UkFjBlFw2bsoeZ4AaABAg,Nuyami,Truth with Chamuditha,video_comment,English,VALID
UgwkU0CyMp1RRsZc8Wp4AaABAg.A_t9pm8OZJ3A_tFEOCeBWE,​@inokasamarakoon8471ඔය පැතිරෙන කතාහැමදාම ඇත්ත ද කියලා අපි දානවද? කොහොමත් ගැහැණු කෙනෙක් ගැන නරක දෙයක් පැතිරුනොත් ඒ දේ බොරු වක් උනොත් වැඩිහරියක් දෙනා පිළිගන්නේ වැරදි දේ..,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
UgzDzZqBQAlW7XTdiAN4AaABAg,"පුදුමාකාර භයානක හෙලිදරව්වක්. බන්ධනාගාර යනු මුදා නොගත් ප්‍රදේශයක්ද ? රටක ඕනෑම පුද්ගලයකු පොලීසියේ මැදිහත්වීමෙන් බොරැ චෝදනා නගා බන්ධනාගාර ගත කර එහිදී ඔහුව යම පල්ලන් වැනි පුද්ගලයන් යොදවා පහරදී මරණයට පත්කල හැකි නම් කුමට මෙරට අධිකරණය, නීතිය සහ විනිසුරන් කියා කියන්න තමයි තියෙන්නෙ. බොරැවට වාචාල විදියට, ඉවසීමක් නැතිව කථා කිරීම පමණක් කරන පුද්ගලයෙකු වෙනුවට බන්ධනාගාරවල ප්‍රථමයෙන් තදබදය අඩුකිරීමට අවශ්‍ය ක්‍රියාමාර්ග ගෙන, ඉන් අනතුරැව තාක්ෂණයද මුසුකොට, විනිවිද භාවයක් ඇති, වගකීම සහ නීතිය රජයන ආයතනයක් බවට බන්ධනාගාර පත්කිරීමේ වැඩ පිලිවෙලක් සැලසුම්කර  ක්‍රියාවට නැංවිය හැකි පුද්ගලයෙකු බන්ධනාගාර ඇමතිවරයෙකු සහ කොමසාරිස් ජෙනරාල් වරයකු ලෙස පත්කර කඩිනම් ක්‍රියාමාර්ග ගත යුතුවේ. විශේෂයෙන්ම මත්ද්‍රව්‍ය වැරදි සබැදි පුද්ගලයන් වෙන්කර වෙනම රදවා තැබීමත්, ඔවුන් වර්ගකිරීමත් අත්‍යවශ්‍ය කරැණකි. එසේ නොමැති උවහොත් මානව හිමිකම් කඩකරන, අපරාධකරැවන් බෝකරන ස්ථානයක් බවට බන්ධනාගාර පත්වීම නොවැලැක්විය හැකිවේ.",Truth with Chamuditha,video_comment,Sinhala,VALID
UgyQAYI3fePfssizuIl4AaABAg,Anduwe horu nadda.😂😮😅,Sirasa News First,video_comment,Singlish,VALID
UgyzroJWgN8SxQCNnf54AaABAg,Justice has  prevail.. More on the list to come... 😜😜😜,Sudaa Creation,video_comment,English,VALID
Ugy9eZdo9jUyLoIWaPh4AaABAg,"අපිට තවත් ඒ යුගය මතක්වෙද්දි , ඒ නැතිවුණු රත්තරන්  ජීවිත  මතක්වෙද්දි තවත් පපුව හිරවෙනවා.මේකිලා මේ කියන ඒවට මෙවුන්ට සහගහන්නෙ නැද්ද අප්පා..😮😮😮😮😮😮",Sudaa Creation,video_comment,Sinhala,VALID
UgwCoaisa-8QjbQR8zd4AaABAg,"You are very honest,and very beautiful and intelligent lady,May the Lord bless vand Keep you   🙏🙏♥️♥️♥️♥️",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgzzLTzWeGglLcujxCZ4AaABAg.AZpKbyLXqEiAZptpJfSpm3,Kauda may kari tattaya,Sirasa News First,video_comment,Singlish,VALID
LCC.EhwKGkNObV9ycHl5dVpZREZXYlo1d01kSFR3WmFn,බුරෑ පුතානෝ ගෙදර යවමු.,Sirasa News First,live_chat,Sinhala,VALID
UgyCCD1PzFeB7mKUVp54AaABAg,Suda  mun attatama wasalato,Sudaa Creation,video_comment,Singlish,VALID
UgyEIzgiwR3SRvH1DQd4AaABAg,දවසක ඔයා එක්ක කථා කරන්න පුළුවන්නම් කොච්චර හොදද 🤞,Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
Ugwj1x_O432zc6SWykx4AaABAg,https://youtube.com/@autovic96?si=C3wYTY4Q1P7EdTau,Truth with Chamuditha,video_comment,English,VALID
UgwbjL32qMgkBuzqtad4AaABAg,ෂෙල් නෙමෙයි චමොඩිත සෙල්,Truth with Chamuditha,video_comment,Sinhala,VALID
UgxnA4FrqgFxGCgvent4AaABAg,හරිම ලස්සනයි ♥️♥️♥️❤️❤️❤️ හරිම දුකයි ඉවර උනාට 🌹🌹🌹🌹,TV Derana,video_comment,Sinhala,VALID
UgwhOUHumT27RtYGW7Z4AaABAg,Koheda.yana.pissu.naaki.huththak..malluwata.pissu😅😅,Truth with Chamuditha,video_comment,Singlish,VALID
LCC.EhwKGkNQYkN1OS1TdTVZREZmWThyUVlkdGFjUGNB,අවුරුදු 3 ක් යන උසස්පෙල භෞතික විද්‍යාව එක සතියෙන් අවසන් කර A ලබා ගැනීමට සෑදු pdf ලබාගැනිමට.BSS ONLINE ACADEMY 🌏🌎🌎🌎.6-13 ඕන ළමයෙකුට..විභාග නෙමෙ නිෂ්පාදනය දියුණුව.බුදුදහම දියුණුව.අනිත්‍ය ලොකෙ..,Hiru News,live_chat,Mixed,VALID
LCC.EhwKGkNQYUVwcF9QdXBZREZXTFJ3Z1FkbXFNWWJR,mahajaya ape janapti samagai supiri,Ada Derana,live_chat,Singlish,VALID
UgwWR4kd-OYEBXBLLS14AaABAg,අනුර කුමාර දිසානායක ජනාධිපතිතුමා  වගේම  නිහතමානි  ආර්යාව  වාසනාවයි  අපේ  මවුබිමේ  වාසනාවයි😅😅❤❤❤,Sudaa Creation,video_comment,Sinhala,VALID
UgwzHE-RuYYO-mVG3WB4AaABAg.A_4jthVpfEdA_KgRDM5JpD,Dunna pakak,Ada Derana,video_comment,English,VALID
Ugz3a_pgnoQdvx8yCGB4AaABAg,Ahinsaka minisunge. පිළිකා suva karanna bari weida. 😂😂😂,Truth with Chamuditha,video_comment,Mixed,VALID
LCC.EhwKGkNPanMxOGJLdXBZREZkTUIyd0VkaUZzNGZ3,hyy,Hiru News,live_chat,English,VALID
LCC.EhwKGkNNV0J4OFMydVpZREZSckN3Z1FkUFlvbGZn,නෑනෝ 🤔🤔,Hiru News,live_chat,Sinhala,VALID
UgxvDacfCbG8Fhce-4x4AaABAg,මනි ජම්පින් ජම්පින් කමින්,Truth with Chamuditha,video_comment,Sinhala,VALID
UgxFJuDIusMXbwMGqSd4AaABAg,Sajitha And samanalee Are cute …. Teddy wa kiss ekarana eka thawath cute ❤😂,TV Derana,video_comment,English,VALID
Ugz3u2_fTNaR9xlemix4AaABAg.A_ONP0cxU_QA_OOcPyMusF,බංකොලොත් වෙලා තිබ්බ අපේ රට මේ පියවරෙන් පියවර ගොඩ නැගෙන්නේ.. ඒ රට අපිට නැතත් අපේ මතු පරපුරට අනාගත ශ්‍රී ලාංකිකයින්ට ! පිස්සු විදියට හිතන්නෙපා,Sirasa News First,video_comment,Sinhala,VALID
Ugw9p3eqVUMklzhEXKV4AaABAg,Such a Queen ❤💐,Hari TV - Lahiru Mudalige,video_comment,English,VALID
LCC.EhwKGkNQLUY5Yk95dVpZREZWM0h3Z1FkQWZJS3hn,sanathnan,Sirasa News First,live_chat,English,VALID
UgyQ3ZZVW-McFFXyul14AaABAg,ජනතා කැමැත්තට පිටින් කිසිවක් නොමැත. ☝️😬,Sudaa Creation,video_comment,Sinhala,VALID
Ugx55oBNuooZb_MBK6B4AaABAg.AZtgsRcTK2qAZu9UEvruah,😂😂😂😂😂😂,Truth with Chamuditha,video_comment,Emoji_only,NOISE
UgzjOOKaSlRS8fhO2XF4AaABAg,"සුදා,මුන්ගෙ සමුලු නිසා ඉදිරියේදී හාමුදුරුවරු අපේ රටෙන් ටිකෙන් ටික වඳවී යනු ඇත.ඉතිරි වන්නේ නිවන් මගෙහි නිරත බුදුබණ දේශනාකරන සුපේසල භික්ෂු පරපුරක් පමණි.හාමුදුරුවරු ජනාධිපති ට ඉහළයි.නමුත් රටේ නීතියට පහලින් බව දැනගනිව්.",Sudaa Creation,video_comment,Sinhala,VALID
Ugw0dZVGjRoRfbM9H-x4AaABAg,Ammo 😂😂😂,Truth with Chamuditha,video_comment,English,VALID
UgxWG4p8jLs0uaW8W-F4AaABAg,"පියකරු උමාලි.ඇත්තටම උමාලි ආඩම්බර ඇති කියලා හිතෙනවා..ගෑහැනියක් උනාම එහෙම වෙන්නෝන.ඕනවට වඩා පිස්සො පිහාට්ටො වගේ හිනහ වෙන්නයි , හැමෝගෙම ඇගේ වෙලෙන්නයි  එහෙම වෙන්න ඕනෙ නෑ ගැහැනියක්. ,නීලියක් උනා කියලත් එහෙම වෙන්න අවශය නැහැ..ඇය වැදගත් තැනක වැදගත් විදිහට සුව පහසු ජීවිතයක හැදී වැඩුනු කෙනෙක්.නිලියක් වශයෙන් හෝ ගායිකාවක් වශයෙන් ඇයගේ හැකියාවන් උගත් කමත් එක්ක වැඩිදියුනු කරගත් උගත් නිලියක් .ලිද ලග සංගම් වල ඉන්න ගෑනුන්ටයි බෝක්කු උඩ කසිප්පු බිබී බීඩි බිබී ඉන්න පිරිමින්ටයි නෙමෙයි ඇය කතාකරන්නෙ ඇය වටේ ඉන්න ඇයට ආදරේ කරන උගත්  ප්‍රේක්ශකයින්ට .ආදරෙයි උමාලි .ඔයා තරු මැද ඉන්න පුන් සදක් .❤❤❤❤",Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
Ugw4wlizRiGi-XEHQs54AaABAg.A_tERDSFkoZA_tIVv36gEx,"ඔයාට  ඔනේ සිංහල බේ වගේ කතා  කරනවා අහන්නද,....එතකොට තේරෙයිද ඔයාට😢",Hari TV - Lahiru Mudalige,video_comment,Sinhala,VALID
Ugy_5oa25KfKlTz713h4AaABAg,මූ ජරාව කනවා ඌගේ ඒකයි,Sudaa Creation,video_comment,Sinhala,VALID
UgwB37_TpTyOcpj4Yih4AaABAg,❤,Sudaa Creation,video_comment,Emoji_only,NOISE
LCC.EhwKGkNPeWZuTEhodVpZREZmaDlUQWdkLVpJenV3,අනූෂා බුදු සරණයි good night 😘🥰🩷👀👈,Hiru News,live_chat,Mixed,VALID
Ugz61qITjpPo8I-j0oV4AaABAg,ලල් විජෙනයක කියන්නේ හොද මනුස්සයෙක් නමුත් එයටත් වෙන්නෙ සොමවන්ස අමරසි0හ වෙච්ච දෙ තමයි,Ada Derana,video_comment,Sinhala,VALID
Ugw5kszVhJcfMBexVgZ4AaABAg.A_4O-my4jAcA_4Phyax7g3,මේ බන්දනාගාරෙ  ඉන්නෙ උපාසකයො නෙවෙ වැරදි වලට අහු උන මිනිස්සු    මේවා කාගෙ හරි කුමන්ත්‍රණයක්   මොකද ඕවගෙ ඉන්න ගොඩක් නිලදාරින්  රාජ්පක්ශ  කාලෙ ආපු අය බලන් ඉමු දැන් එලි වෙයිනෙ මොකද උනෙ කියලා,Sudaa Creation,video_comment,Sinhala,VALID
UgwfGZn89dlcMdVfGGB4AaABAg,"වගකිව යුත්තන් ගේ ඇස් කන් ඇරෙනවා නම් මේ...
හිතවතා...රටේ උන්නැතියට රුකුලක්වෙනුඇත.",Truth with Chamuditha,video_comment,Sinhala,VALID
UgwDXCw5FKiYZPyyOeV4AaABAg.A_9yuBZkgsfA_A0xS-mC7G,"Nope we don't do that nowadays 🙃
It's the right thing she did",Hari TV - Lahiru Mudalige,video_comment,English,VALID
UgztjilJyTOe1-yTDiR4AaABAg.AZmL4sVc1LGAZmNm28iO9h,අසිතට කියහන් කියපු ටික එලියෙ ඇවිත් කියන්න කියලා 😂😂😂😂,Ada Derana,video_comment,Sinhala,VALID
Ugy8-n3ZHKZsiC6dm9F4AaABAg,බලය ගන්න අපේ ලොකු සැලැස්මක් තියෙනවා කියලාත් කිවිවා කවුදෝ,Sudaa Creation,video_comment,Sinhala,VALID
Ugxmw034RB8w8hcq-i94AaABAg,❤️❤️❤️,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
Ugzbc8VSMPlSuL2yoSB4AaABAg,"Anura these are the only reasons we need act now , arrest and jail them soon",Sudaa Creation,video_comment,English,VALID
LCC.EhwKGkNKMzRwSnkydVpZREZZSjdUQWdkUHdZNUpR,"AHHHHH MENNA APE RATE BANDANA GARA WALA THTHAWAYA AWRDU GANAN RATA PALANAYA KARA DANNE NADDA ME 5, N 5 YANA ENA ANDU ,MOKATADA ME 225 APE RATA PALANAYA KARANNA TA AWRDU GANAN",Ada Derana,live_chat,Singlish,VALID
UgwNGsRx0D2ImYVSI-d4AaABAg,"ජවිපෙ 1971, 88/89 අහිංසකයින් මැරුවෙත් ""සද්භාවයෙන්"" කියල තමයි.",Swarnawahini,video_comment,Sinhala,VALID
Ugx8fcXc-eSldDWLe314AaABAg,❤❤❤❤❤,Truth with Chamuditha,video_comment,Emoji_only,NOISE
Ugz7JAgz1B_XoMOs-fp4AaABAg.A_tLf0kLqxIA_tMvMfSW5c,එයා තමයි එහෙම කරේ බලන්නකෝ wedding ekedith akamaththen abari abari wish karana hati sarangage namamai kiwwe umalige namawath kiwwe na anika devorce wenkm idla set una mona unth saranagata umali sudusu na eyt sudusu kena labuna😊,Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
UgwyW9oKFVzuCAkG0pR4AaABAg,"ලහිරු එයා අවුරුදු ගානක් විදවපු ප්‍රශ්නෙ ගැන නැවත නැවත අහපු එක වැරදියි..ඔයා ඒක කැත විදියට market කලා..
ස්ටෙෆනි..දැකපු මුල්ම කාලෙ ඉදලම හරි ආදරේ හිතුනු චරිතයක්...",Hari TV - Lahiru Mudalige,video_comment,Mixed,VALID
Ugx0junl7Lsuw9OYkK14AaABAg,❤❤❤❤❤❤❤,Sudaa Creation,video_comment,Emoji_only,NOISE
Ugx9ozLXnb1jL0xb_rZ4AaABAg,❤❤❤❤❤❤❤,Hari TV - Lahiru Mudalige,video_comment,Emoji_only,NOISE
LCC.EhwKGkNKXy15b1hIdXBZREZTQTR6QVFkMzVROF93,අවුරුදු 3 ක් යන උසස් ඕනම විෂයක් එක සතියෙන් අවසන් කර A ලබා ගැනීමට සෑදු pdf ලබාගැනිමට.BSS ONLINE ACADEMY 🌏🌎🌎🌎.6-13 ඕන ළමයෙකුට..විභාග නෙමෙ නිෂ්පාදනය දියුණුව.බුදුදහම දියුණුව.අනිත්‍ය ලොකෙ..,Ada Derana,live_chat,Mixed,VALID
